id;nom;date;grid_lon;grid_lat;pr;hurs;sfcWind;tasmax;tasmin;rsds;etp;etpFAO
13510;Boigneville;1972/04/05;2.39043578;48.31996732;3.5;75.7;7.3;11.1;7.6;1048.4;2.3;2.4
13510;Boigneville;1972/04/06;2.39043578;48.31996732;1;82.3;8.3;14.5;7.7;644.2;1.9;2
13510;Boigneville;1972/04/07;2.39043578;48.31996732;1;85.3;9.5;13;10.5;335;1.4;1.7
13510;Boigneville;1972/04/08;2.39043578;48.31996732;1.4;76.2;7.7;12.7;5.1;1115.2;2.4;2.4
13510;Boigneville;1972/04/09;2.39043578;48.31996732;0.5;79.3;3.6;12.4;6.3;1073.7;1.9;1.9
13510;Boigneville;1972/04/10;2.39043578;48.31996732;8;89;6.5;8;5.7;380.4;1;1
13510;Boigneville;1972/04/11;2.39043578;48.31996732;5;87.3;6.1;9.3;5.2;1172.1;1.8;1.5
13510;Boigneville;1972/04/12;2.39043578;48.31996732;0.5;86.6;5.3;10.1;4.9;692.8;1.5;1.3
13510;Boigneville;1972/04/13;2.39043578;48.31996732;1.9;79.7;2.1;14.9;3;1448.7;2.2;2.1
13510;Boigneville;1972/04/14;2.39043578;48.31996732;4.6;91.5;3.4;10.7;6.9;315.8;0.7;0.9
13510;Boigneville;1972/04/15;2.39043578;48.31996732;0.1;73.8;6.6;8.9;7.5;821.3;2;2.3
13510;Boigneville;1972/04/16;2.39043578;48.31996732;0;69;5;11.4;3.8;1889.3;2.9;2.9
13510;Boigneville;1972/04/17;2.39043578;48.31996732;0;75.3;6.1;11;6.4;1637.9;2.7;2.6
13510;Boigneville;1972/04/18;2.39043578;48.31996732;0.8;76.9;4.8;12.5;5;1180.2;2;2.2
13510;Boigneville;1972/04/19;2.39043578;48.31996732;1.1;76.2;5.9;10.3;5.5;1069.7;2.1;2.2
13510;Boigneville;1972/04/20;2.39043578;48.31996732;0;76.2;5.4;10.7;5.4;551.2;1.6;1.9
13510;Boigneville;1972/04/21;2.39043578;48.31996732;0;77.6;6.8;11.6;5.6;883.1;1.9;2.2
13510;Boigneville;1972/04/22;2.39043578;48.31996732;0.2;72.7;6.1;11;4.8;506.2;1.6;2.1
13510;Boigneville;1972/04/23;2.39043578;48.31996732;0.1;68.5;7.2;15.9;8.4;1051.9;3.3;3.4
13510;Boigneville;1972/04/24;2.39043578;48.31996732;0;67;7.1;10.5;5;974.4;2.6;2.8
13510;Boigneville;1972/04/25;2.39043578;48.31996732;0;46;10.1;9.5;2.4;2357.2;4.2;4.7
13510;Boigneville;1972/04/26;2.39043578;48.31996732;0;55.1;5.6;12.1;1.7;2191.8;3.3;3.9
13510;Boigneville;1972/04/27;2.39043578;48.31996732;0.9;80.8;3.1;11.9;7.9;239.8;1.2;1.3
13510;Boigneville;1972/04/28;2.39043578;48.31996732;0.3;69.9;3.8;11.8;3.9;589.6;1.6;2
13510;Boigneville;1972/04/29;2.39043578;48.31996732;2.3;82.8;7.5;10;6;173;1;1.5
13510;Boigneville;1972/04/30;2.39043578;48.31996732;5.8;84.7;5;16.9;8.8;552.8;1.5;1.7
13510;Boigneville;1972/05/01;2.39043578;48.31996732;1.1;79;1.8;17.9;10.8;2193.1;3.7;3.3
13510;Boigneville;1972/05/02;2.39043578;48.31996732;0;67.2;1.7;20.1;9.3;2029.3;3.4;3.5
13510;Boigneville;1972/05/03;2.39043578;48.31996732;0;66.8;4.5;21.7;11.8;1694.9;3.8;4.2
13510;Boigneville;1972/05/04;2.39043578;48.31996732;4.1;90.2;2.9;12.6;8.4;276.2;0.7;1
13510;Boigneville;1972/05/05;2.39043578;48.31996732;3.1;85;5;12.6;10.3;603.6;1.6;1.6
13510;Boigneville;1972/05/06;2.39043578;48.31996732;0.2;83.9;4.3;14.2;8.8;770.6;1.8;1.8
13510;Boigneville;1972/05/07;2.39043578;48.31996732;1;82.2;0.5;15.5;7.9;1385.3;2.1;2.1
13510;Boigneville;1972/05/08;2.39043578;48.31996732;0.1;72.1;1.7;20.2;7.9;2247.3;3.7;3.6
13510;Boigneville;1972/05/09;2.39043578;48.31996732;1.1;71.8;4.3;14.9;11;1272.4;2.8;3
13510;Boigneville;1972/05/10;2.39043578;48.31996732;1.9;85.7;6;11.3;8.7;792.8;1.6;1.7
13510;Boigneville;1972/05/11;2.39043578;48.31996732;5.9;77.2;3.9;15.9;6.1;1739.2;2.9;2.9
13510;Boigneville;1972/05/12;2.39043578;48.31996732;2.3;82.4;5;12;4.4;1652.4;2.3;2.3
13510;Boigneville;1972/05/13;2.39043578;48.31996732;0;78.2;3.6;12.5;5.1;789.9;1.8;1.9
13510;Boigneville;1972/05/14;2.39043578;48.31996732;0;78.8;6;10.1;7.7;737.7;1.7;2
13510;Boigneville;1972/05/15;2.39043578;48.31996732;1.8;78.5;6.6;10.9;6.6;899.2;1.9;2.1
13510;Boigneville;1972/05/16;2.39043578;48.31996732;4.1;81.8;4.4;13.2;5.8;966.5;1.9;2
13510;Boigneville;1972/05/17;2.39043578;48.31996732;2;88.8;2.6;8.9;6.9;290.1;0.6;0.9
13510;Boigneville;1972/05/18;2.39043578;48.31996732;0;78.8;2.1;13.7;4.4;1399.5;2.2;2.2
13510;Boigneville;1972/05/19;2.39043578;48.31996732;0;73;1.4;16;5.5;1124.9;2.3;2.1
13510;Boigneville;1972/05/20;2.39043578;48.31996732;0.4;79.7;2.8;15.3;7.1;800;1.7;1.9
13510;Boigneville;1972/05/21;2.39043578;48.31996732;0;78.8;4.2;17.1;5.5;1338.8;2.1;2.6
13510;Boigneville;1972/05/22;2.39043578;48.31996732;4.8;74.5;3.6;20.8;10.1;896.9;2.3;2.7
13510;Boigneville;1972/05/23;2.39043578;48.31996732;2.6;84;5.2;16.5;12.6;357.3;1.5;1.8
13510;Boigneville;1972/05/24;2.39043578;48.31996732;0.7;85.8;7.3;15.8;10.1;239.8;1.1;1.6
13510;Boigneville;1972/05/25;2.39043578;48.31996732;1.7;74.2;6.6;17.9;13.5;664.3;2.7;3
13510;Boigneville;1972/05/26;2.39043578;48.31996732;0.6;76.9;9.7;16.8;14.4;991.6;3.1;3.4
13510;Boigneville;1972/05/27;2.39043578;48.31996732;4;83.1;9.2;12.6;8.6;1200.3;2.1;2.3
13510;Boigneville;1972/05/28;2.39043578;48.31996732;0.2;78;6.8;15.3;9.6;824.9;2;2.5
13510;Boigneville;1972/05/29;2.39043578;48.31996732;0;74.5;6.1;20.1;10.9;1055.5;3.1;3.3
13510;Boigneville;1972/05/30;2.39043578;48.31996732;0;70.9;5.9;14.8;9.2;1494.3;3.3;3.4
13510;Boigneville;1972/05/31;2.39043578;48.31996732;1.9;79.3;3.4;14.1;5.6;1271.3;2.3;2.3
13510;Boigneville;1972/06/01;2.39043578;48.31996732;1.8;83;2.8;13.8;7.4;579.3;1.4;1.5
13510;Boigneville;1972/06/02;2.39043578;48.31996732;0;79;1.1;17;8.1;1487.9;2.6;2.5
13510;Boigneville;1972/06/03;2.39043578;48.31996732;0;79.9;2.9;19.4;8.7;1371.3;2.9;2.7
13510;Boigneville;1972/06/04;2.39043578;48.31996732;12.6;86.8;2.5;20.1;9.8;576.2;1.4;1.6
13510;Boigneville;1972/06/05;2.39043578;48.31996732;8.3;92.9;2.2;13.9;11.9;196.8;0.5;0.8
13510;Boigneville;1972/06/06;2.39043578;48.31996732;1;81.2;3.1;15.4;8.7;2029.9;3.1;3
13510;Boigneville;1972/06/07;2.39043578;48.31996732;3.2;83.8;4.2;14.9;8.3;1725.6;2.5;2.6
13510;Boigneville;1972/06/08;2.39043578;48.31996732;0.1;77.2;4.9;15.2;7.7;1343.9;2.6;2.7
13510;Boigneville;1972/06/09;2.39043578;48.31996732;2.7;86.8;3.9;12.6;8;329.4;1.1;1.2
13510;Boigneville;1972/06/10;2.39043578;48.31996732;2.5;88.8;4.1;12.8;7;1749.1;2.4;2.2
13510;Boigneville;1972/06/11;2.39043578;48.31996732;0;77.2;3.2;15.4;6.3;2212.4;3.4;3.3
13510;Boigneville;1972/06/12;2.39043578;48.31996732;1.9;81.6;1.2;17.7;8.3;2285.1;3.7;3.4
13510;Boigneville;1972/06/13;2.39043578;48.31996732;0.2;73.2;1.4;21.1;7.1;2298.3;3.9;3.7
13510;Boigneville;1972/06/14;2.39043578;48.31996732;0;67.4;5.4;22.8;12.7;2653.8;5.4;5.5
13510;Boigneville;1972/06/15;2.39043578;48.31996732;0.5;74.3;4.1;18.6;10.7;2363.2;3.7;4.1
13510;Boigneville;1972/06/16;2.39043578;48.31996732;1.3;86.9;0.8;12.9;10.8;723.5;1.4;1.4
13510;Boigneville;1972/06/17;2.39043578;48.31996732;0;73.7;1.5;19.3;4.5;2340.9;3.6;3.5
13510;Boigneville;1972/06/18;2.39043578;48.31996732;2.1;70.7;5.2;22.2;10.3;1909.4;4.2;4.4
13510;Boigneville;1972/06/19;2.39043578;48.31996732;0;77.4;3.6;16.7;10.2;1056.5;2.3;2.5
13510;Boigneville;1972/06/20;2.39043578;48.31996732;0;71.5;2.3;17.2;8.1;1241.2;2.6;2.7
13510;Boigneville;1972/06/21;2.39043578;48.31996732;0;71.9;4.4;19;10.8;1977.7;3.9;4
13510;Boigneville;1972/06/22;2.39043578;48.31996732;0;80.9;5.5;15.6;10.3;459.9;1.6;2
13510;Boigneville;1972/06/23;2.39043578;48.31996732;0;66.2;5;17.4;10.4;971.4;3.1;3.4
13510;Boigneville;1972/06/24;2.39043578;48.31996732;0;81.1;2.7;17.1;12;658.6;1.9;1.9
13510;Boigneville;1972/06/25;2.39043578;48.31996732;0.1;77.9;1.5;23.7;10.2;2091.4;3.9;3.7
13510;Boigneville;1972/06/26;2.39043578;48.31996732;0;75.1;2.1;27.6;15.2;1029.4;3;3
13510;Boigneville;1972/06/27;2.39043578;48.31996732;0.2;85.6;3.4;19.8;13.7;857.8;2.2;2.1
13510;Boigneville;1972/06/28;2.39043578;48.31996732;0;69.7;3.1;19.5;10.4;1524.3;3.2;3.4
13510;Boigneville;1972/06/29;2.39043578;48.31996732;1.7;67.2;1.4;20.7;11.6;1463;3.2;3.1
13510;Boigneville;1972/06/30;2.39043578;48.31996732;0;76.2;3.1;17.2;10.4;877.6;2.1;2.4
13510;Boigneville;1972/07/01;2.39043578;48.31996732;6.3;87.1;3.9;14.3;11.2;570.9;1.4;1.5
13510;Boigneville;1972/07/02;2.39043578;48.31996732;6.9;83.5;5.2;17.5;10.2;867.6;2.2;2.2
13510;Boigneville;1972/07/03;2.39043578;48.31996732;0.7;90.9;4.1;17;12.4;736.1;1.6;1.6
13510;Boigneville;1972/07/04;2.39043578;48.31996732;0;81.2;2.9;22.5;11.5;1528.6;3.1;3.1
13510;Boigneville;1972/07/05;2.39043578;48.31996732;4.2;87.2;2.8;21.9;14.7;594.3;2;1.8
13510;Boigneville;1972/07/06;2.39043578;48.31996732;0;80.9;1.3;22.1;13.1;787.4;1.8;2
13510;Boigneville;1972/07/07;2.39043578;48.31996732;0;72.8;2.3;24;12.1;2207.4;4.3;4.2
13510;Boigneville;1972/07/08;2.39043578;48.31996732;0;71.7;2.1;27.8;13.2;2312.9;5.1;4.7
13510;Boigneville;1972/07/09;2.39043578;48.31996732;10.6;85.8;3.8;21.7;15.8;1580.2;3.5;3.1
13510;Boigneville;1972/07/10;2.39043578;48.31996732;0;77.7;3.7;17.1;8.9;1528;2.9;2.9
13510;Boigneville;1972/07/11;2.39043578;48.31996732;0;72.5;3.4;20.1;8.6;2338.8;4;4.1
13510;Boigneville;1972/07/12;2.39043578;48.31996732;0;70.7;3.4;21.4;10.2;2451.7;4.5;4.5
13510;Boigneville;1972/07/13;2.39043578;48.31996732;0;61.8;4.4;23.6;14;2483.9;5.6;5.7
13510;Boigneville;1972/07/14;2.39043578;48.31996732;0;58.8;4.9;24.7;13.4;2148.8;5.4;5.8
13510;Boigneville;1972/07/15;2.39043578;48.31996732;0;63.8;6.7;25.1;14.3;2028.7;5.2;5.9
13510;Boigneville;1972/07/16;2.39043578;48.31996732;0;79.6;5.8;25.5;16.9;1210.9;2.9;3.6
13510;Boigneville;1972/07/17;2.39043578;48.31996732;19.1;87.9;4;26.9;18;1157.1;3.5;2.8
13510;Boigneville;1972/07/18;2.39043578;48.31996732;6.1;82.8;2.1;27.5;16.7;1963.3;4;3.9
13510;Boigneville;1972/07/19;2.39043578;48.31996732;7;79.6;2;29.1;17.9;2164.8;5;4.5
13510;Boigneville;1972/07/20;2.39043578;48.31996732;7.8;84.4;2.5;26.8;18.7;1188.6;3;2.9
13510;Boigneville;1972/07/21;2.39043578;48.31996732;0;87;3.3;24.2;17.5;736.7;2;2.1
13510;Boigneville;1972/07/22;2.39043578;48.31996732;1.3;83.1;1.7;25.5;16.8;2035.7;4.2;3.8
13510;Boigneville;1972/07/23;2.39043578;48.31996732;3.1;83.6;1.3;26.3;15.3;1152.8;2.6;2.5
13510;Boigneville;1972/07/24;2.39043578;48.31996732;0.2;82.7;3.5;22.7;16.4;1103;2.5;2.7
13510;Boigneville;1972/07/25;2.39043578;48.31996732;0;76.2;3;25.1;13.1;2180.5;4.4;4.2
13510;Boigneville;1972/07/26;2.39043578;48.31996732;0;78.8;4.8;19;14.4;1508.9;3.4;3.3
13510;Boigneville;1972/07/27;2.39043578;48.31996732;0;74;4.4;17.8;12.9;1405;3.4;3.3
13510;Boigneville;1972/07/28;2.39043578;48.31996732;0;79.6;3;17.7;11.6;868.5;2;2.2
13510;Boigneville;1972/07/29;2.39043578;48.31996732;0;78.1;2.7;20.8;11;1272.8;2.8;2.7
13510;Boigneville;1972/07/30;2.39043578;48.31996732;0;73.8;1.7;22.3;10.6;1390.4;2.8;2.9
13510;Boigneville;1972/07/31;2.39043578;48.31996732;11.4;89.9;2.4;16.6;13.5;487.1;1;1.3
13510;Boigneville;1972/08/01;2.39043578;48.31996732;20.1;91.4;5.3;17.4;13.5;878.4;2.1;1.7
13510;Boigneville;1972/08/02;2.39043578;48.31996732;5.3;92.9;5.1;16.6;12.4;491.7;1.3;1.2
13510;Boigneville;1972/08/03;2.39043578;48.31996732;0;84;3.4;17;12.8;886;1.9;2
13510;Boigneville;1972/08/04;2.39043578;48.31996732;0;76.5;3.3;22;10.7;913.8;2.4;2.6
13510;Boigneville;1972/08/05;2.39043578;48.31996732;0;80.9;3.4;21.7;13.2;1587.5;3.4;3.1
13510;Boigneville;1972/08/06;2.39043578;48.31996732;0;71.3;2.3;27.2;12.6;2029.1;4.5;4.2
13510;Boigneville;1972/08/07;2.39043578;48.31996732;3.3;80.2;2.5;25.5;15.2;499.2;2.1;2
13510;Boigneville;1972/08/08;2.39043578;48.31996732;6.1;82.2;4.3;25.3;17.3;202.8;2.2;2
13510;Boigneville;1972/08/09;2.39043578;48.31996732;0.7;78.6;2.3;23.1;12.6;1731.6;3.3;3.3
13510;Boigneville;1972/08/10;2.39043578;48.31996732;2;78.6;1.4;24;12.7;383.8;1.1;1.5
13510;Boigneville;1972/08/11;2.39043578;48.31996732;0.2;73.1;2.9;21.6;11.4;1157.9;2.5;2.9
13510;Boigneville;1972/08/12;2.39043578;48.31996732;2;87;2.9;22.6;14.7;549.4;1.7;1.7
13510;Boigneville;1972/08/13;2.39043578;48.31996732;1.7;89.8;1.7;20.4;14.3;653;1.2;1.5
13510;Boigneville;1972/08/14;2.39043578;48.31996732;38.9;96.1;3.9;20.4;17.2;273.8;1;0.9
13510;Boigneville;1972/08/15;2.39043578;48.31996732;5.6;93.5;5.2;15.9;14.1;428.2;0.8;1.1
13510;Boigneville;1972/08/16;2.39043578;48.31996732;0;77.4;4.5;19.2;13.9;993.4;2.7;2.8
13510;Boigneville;1972/08/17;2.39043578;48.31996732;0.1;85.4;4.4;21.9;11.3;1602.8;3.1;2.8
13510;Boigneville;1972/08/18;2.39043578;48.31996732;0;71.1;4.9;17;12.1;1576.3;3.4;3.5
13510;Boigneville;1972/08/19;2.39043578;48.31996732;0;70.4;4.7;18.3;7.9;1972.2;3.6;3.6
13510;Boigneville;1972/08/20;2.39043578;48.31996732;0;73.8;2.5;19.5;8;1558.1;2.9;2.8
13510;Boigneville;1972/08/21;2.39043578;48.31996732;0.7;88.1;3.7;18.8;12.9;695.4;1.7;1.7
13510;Boigneville;1972/08/22;2.39043578;48.31996732;0;78.7;4.6;18.2;10.9;1190.8;3;2.6
13510;Boigneville;1972/08/23;2.39043578;48.31996732;0;77.7;4.2;18.8;10.4;1814.3;3.6;3.2
13510;Boigneville;1972/08/24;2.39043578;48.31996732;0;75.5;1.5;20.7;6.6;2032.5;3.6;3
13510;Boigneville;1972/08/25;2.39043578;48.31996732;0;77;3;23.9;9.6;2059.7;4.2;3.6
13510;Boigneville;1972/08/26;2.39043578;48.31996732;0;76.2;4.1;23;11.2;1928.3;4;3.7
13510;Boigneville;1972/08/27;2.39043578;48.31996732;0;75.1;3.5;22.9;12.4;818.6;2.5;2.7
13510;Boigneville;1972/08/28;2.39043578;48.31996732;0;78.4;2.1;21.7;11.3;1599.5;2.8;2.8
13510;Boigneville;1972/08/29;2.39043578;48.31996732;0;82;2.5;22.3;13.4;844.1;2;2.1
13510;Boigneville;1972/08/30;2.39043578;48.31996732;0;74.1;4.9;22.6;13.2;1943.7;3.9;4
13510;Boigneville;1972/08/31;2.39043578;48.31996732;0;67.3;4.8;23.5;12.4;1992.1;4.5;4.5
13510;Boigneville;1972/09/01;2.39043578;48.31996732;0;69.5;6.1;22.2;12.4;2029.4;4.4;4.5
13510;Boigneville;1972/09/02;2.39043578;48.31996732;0;69.3;5.6;20.3;10;1874.2;3.8;3.9
13510;Boigneville;1972/09/03;2.39043578;48.31996732;4.2;90.5;5.2;16.3;10.9;1102.6;1.8;1.7
13510;Boigneville;1972/09/04;2.39043578;48.31996732;0;81.7;5.3;21.3;11.4;1839.3;3.2;3.1
13510;Boigneville;1972/09/05;2.39043578;48.31996732;0;80.1;4.7;20.8;12.6;1878.5;3.3;3.2
13510;Boigneville;1972/09/06;2.39043578;48.31996732;0;83.4;1.6;21.5;12.1;1720.5;2.6;2.6
13510;Boigneville;1972/09/07;2.39043578;48.31996732;0.7;85.1;1.6;24.5;13.4;1474.9;3;2.5
13510;Boigneville;1972/09/08;2.39043578;48.31996732;0;82.8;2.3;19.1;11.5;218.9;1;1.3
13510;Boigneville;1972/09/09;2.39043578;48.31996732;4;83.3;4.7;22.9;12.9;296.8;1.5;1.9
13510;Boigneville;1972/09/10;2.39043578;48.31996732;0.5;80.5;4.7;13.6;11.2;963.9;1.9;2.1
13510;Boigneville;1972/09/11;2.39043578;48.31996732;0.4;75.5;2.6;18.1;3.6;1599.6;2.7;2.4
13510;Boigneville;1972/09/12;2.39043578;48.31996732;0.6;83.6;1.7;15.9;6.5;526.6;1.1;1.2
13510;Boigneville;1972/09/13;2.39043578;48.31996732;10.3;89.6;2.5;14.3;9.5;225.2;1;0.9
13510;Boigneville;1972/09/14;2.39043578;48.31996732;0;87.1;5.1;15.8;8.8;1041.8;2.1;1.7
13510;Boigneville;1972/09/15;2.39043578;48.31996732;0;79.2;6.2;15.2;10.1;1385.3;2.6;2.5
13510;Boigneville;1972/09/16;2.39043578;48.31996732;0.7;81.5;4.1;16.3;9.8;549.7;1.7;1.7
13510;Boigneville;1972/09/17;2.39043578;48.31996732;0.4;86.2;3.2;14.5;10.7;437.6;1;1.3
13510;Boigneville;1972/09/18;2.39043578;48.31996732;6.8;87.5;1.5;13.1;9.6;457.6;0.8;1
13510;Boigneville;1972/09/19;2.39043578;48.31996732;4;94.8;3.1;10.9;8.5;307.4;0.7;0.7
13510;Boigneville;1972/09/20;2.39043578;48.31996732;0;81.4;3.1;18.4;7.1;1527.7;2.7;2.2
13510;Boigneville;1972/09/21;2.39043578;48.31996732;0;80.5;3.2;19.7;7.7;1682;3.2;2.4
13510;Boigneville;1972/09/22;2.39043578;48.31996732;0;75;4.1;20.9;7.7;1601.5;3.5;2.8
13510;Boigneville;1972/09/23;2.39043578;48.31996732;0;76.3;5.3;19.3;8.8;1681.2;3.4;2.9
13510;Boigneville;1972/09/24;2.39043578;48.31996732;0;69.2;5.4;15.7;7.2;1600.2;3.2;2.9
13510;Boigneville;1972/09/25;2.39043578;48.31996732;0;70.7;4.9;15.7;5.6;926.7;2.6;2.4
13510;Boigneville;1972/09/26;2.39043578;48.31996732;0;73.6;4.3;15.7;4.4;1530.4;2.8;2.4
13510;Boigneville;1972/09/27;2.39043578;48.31996732;0;78.9;3.1;14.6;5.3;829.7;1.8;1.6
13510;Boigneville;1972/09/28;2.39043578;48.31996732;0;77.7;2.4;16.2;5.5;1171.7;2;1.7
13510;Boigneville;1972/09/29;2.39043578;48.31996732;0;72.8;2.8;15.1;8.4;1155.6;2.5;2
13510;Boigneville;1972/09/30;2.39043578;48.31996732;0;78.1;2.6;16.7;4.2;1567.8;2.7;1.9
13510;Boigneville;1972/10/01;2.39043578;48.31996732;0;82.5;1.9;18.9;5.3;1344.4;2.3;1.7
13510;Boigneville;1972/10/02;2.39043578;48.31996732;0;76.8;3.7;20.9;9.3;1323.8;2.9;2.4
13510;Boigneville;1972/10/03;2.39043578;48.31996732;0;70.3;3.7;17.3;6.1;1586.1;3.1;2.5
13510;Boigneville;1972/10/04;2.39043578;48.31996732;0;66.2;4.4;14.5;2.5;1481.4;3;2.4
13510;Boigneville;1972/10/05;2.39043578;48.31996732;0;65.4;3.3;17;2.6;1557.3;3;2.5
13510;Boigneville;1972/10/06;2.39043578;48.31996732;0;73.8;3;16.5;2.8;1212.7;1.9;1.9
13510;Boigneville;1972/10/07;2.39043578;48.31996732;0;74.6;1.9;22.6;5.4;1172;2.8;1.9
13510;Boigneville;1972/10/08;2.39043578;48.31996732;0;75.5;0.5;24.2;6;1260.1;2.8;1.5
13510;Boigneville;1972/10/09;2.39043578;48.31996732;0;79;1.3;21.8;5.7;1092;2.2;1.5
13510;Boigneville;1972/10/10;2.39043578;48.31996732;8.4;89.2;3.6;15.7;10.9;241.5;1.2;1
13510;Boigneville;1972/10/11;2.39043578;48.31996732;10.4;97.4;1.3;10.9;9.7;138.4;0.3;0.5
13510;Boigneville;1972/10/12;2.39043578;48.31996732;0;90.7;2.1;14.5;8;832.2;1.5;1
13510;Boigneville;1972/10/13;2.39043578;48.31996732;0;83.2;5.4;14.9;8.8;852.7;1.9;1.6
13510;Boigneville;1972/10/14;2.39043578;48.31996732;0;74.8;4.2;11.9;5.2;1210.4;1.9;1.7
13510;Boigneville;1972/10/15;2.39043578;48.31996732;0;73.8;5.6;14.4;3.6;1186.1;2.3;2
13510;Boigneville;1972/10/16;2.39043578;48.31996732;0;78.9;4.2;13.4;4.2;1246.6;2.2;1.5
13510;Boigneville;1972/10/17;2.39043578;48.31996732;0;79.5;3.2;15.6;4.3;1163.1;2.1;1.4
13510;Boigneville;1972/10/18;2.39043578;48.31996732;0;77.7;7.1;11.6;6.8;476.4;1.8;1.8
13510;Boigneville;1972/10/19;2.39043578;48.31996732;0;56;5.9;11.2;1.8;1164.5;2.9;2.7
13510;Boigneville;1972/10/20;2.39043578;48.31996732;0;73.4;3.7;11.6;0.5;1054.8;1.6;1.4
13510;Boigneville;1972/10/21;2.39043578;48.31996732;0;76;4.3;9.3;1.6;731.4;1.4;1.3
13510;Boigneville;1972/10/22;2.39043578;48.31996732;0.4;82.4;5.6;11.9;2.1;254;0.4;1.2
13510;Boigneville;1972/10/23;2.39043578;48.31996732;0;79.8;4.8;12.9;11;518.1;1.8;1.6
13510;Boigneville;1972/10/24;2.39043578;48.31996732;0;84.6;2.4;15.8;8.3;360.4;1.3;1
13510;Boigneville;1972/10/25;2.39043578;48.31996732;0;86.4;2.9;14.1;7.4;914.4;1.6;1
13510;Boigneville;1972/10/26;2.39043578;48.31996732;2.5;95;3.5;14;6;124.4;0.3;0.6
13510;Boigneville;1972/10/27;2.39043578;48.31996732;2.7;89.6;4.9;15.1;13.2;98.7;1;1
13510;Boigneville;1972/10/28;2.39043578;48.31996732;0;85.1;4;12.4;7.6;606.2;1.6;1
13510;Boigneville;1972/10/29;2.39043578;48.31996732;0;83.3;2.9;14.7;2.4;506.4;1.1;1
13510;Boigneville;1972/10/30;2.39043578;48.31996732;0;78;2.9;14;7.4;334.2;1.3;1.2
13510;Boigneville;1972/10/31;2.39043578;48.31996732;0;87.8;1.5;10.7;5.7;281.6;0.8;0.6
13510;Boigneville;1972/11/01;2.39043578;48.31996732;0;82;1;17.5;4.5;836;1.7;0.7
13510;Boigneville;1972/11/02;2.39043578;48.31996732;0;85.5;1;16.3;6;910.9;1.9;0.6
13510;Boigneville;1972/11/03;2.39043578;48.31996732;0;87.7;1;14.2;2.9;820.4;1.2;0.5
13510;Boigneville;1972/11/04;2.39043578;48.31996732;0;96.5;1.5;8.8;4.6;200.6;0.4;0.4
13510;Boigneville;1972/11/05;2.39043578;48.31996732;0;96.2;2.8;8.8;7.2;98.1;0.3;0.5
13510;Boigneville;1972/11/06;2.39043578;48.31996732;0.3;98.4;2.1;10.9;7.7;107.5;0.3;0.4
13510;Boigneville;1972/11/07;2.39043578;48.31996732;3.5;97.7;2.2;8.3;7.1;245;0.4;0.4
13510;Boigneville;1972/11/08;2.39043578;48.31996732;0.6;97.3;1.8;9.2;5;91.3;0.2;0.4
13510;Boigneville;1972/11/09;2.39043578;48.31996732;0;91.5;3;10.9;9;280.4;0.7;0.6
13510;Boigneville;1972/11/10;2.39043578;48.31996732;9.9;86.6;7.8;11.8;9;93.4;1.2;1.2
13510;Boigneville;1972/11/11;2.39043578;48.31996732;2.1;85.1;5.3;7.4;4.1;313.7;0.8;0.9
13510;Boigneville;1972/11/12;2.39043578;48.31996732;8.3;92.4;8;11.3;4.5;33.9;0.7;0.7
13510;Boigneville;1972/11/13;2.39043578;48.31996732;14.6;80.7;7;11.1;8.6;413.6;1.4;1.5
13510;Boigneville;1972/11/14;2.39043578;48.31996732;5.3;95.2;2.6;6.6;4.8;107.5;0.3;0.4
13510;Boigneville;1972/11/15;2.39043578;48.31996732;5;85.3;2.3;7.5;1.1;456.7;0.9;0.5
13510;Boigneville;1972/11/16;2.39043578;48.31996732;28.1;92.2;5.4;11.3;1.3;81.7;0.4;0.6
13510;Boigneville;1972/11/17;2.39043578;48.31996732;6.4;94.1;4.5;13.9;4.6;92.4;1.1;0.6
13510;Boigneville;1972/11/18;2.39043578;48.31996732;0;87.1;2.9;5.7;0.2;363;0.8;0.5
13510;Boigneville;1972/11/19;2.39043578;48.31996732;8.2;90.9;7;9.8;1;74.1;0.6;0.7
13510;Boigneville;1972/11/20;2.39043578;48.31996732;1.5;80;10.8;11.1;8.7;458.7;1.9;1.7
13510;Boigneville;1972/11/21;2.39043578;48.31996732;0;85.2;6.8;8;4.9;74.8;0.8;1.1
13510;Boigneville;1972/11/22;2.39043578;48.31996732;0.2;92;3.9;9;5.3;53.7;0.6;0.6
13510;Boigneville;1972/11/23;2.39043578;48.31996732;0.6;92.7;2.9;7.1;2.1;183;0.5;0.4
13510;Boigneville;1972/11/24;2.39043578;48.31996732;0.2;81.6;5.2;6.7;1.8;402.7;0.8;0.9
13510;Boigneville;1972/11/25;2.39043578;48.31996732;0.1;89.9;2.6;5.7;2.8;215.2;0.6;0.5
13510;Boigneville;1972/11/26;2.39043578;48.31996732;0;92.6;1.4;5.2;2.8;90;0.4;0.4
13510;Boigneville;1972/11/27;2.39043578;48.31996732;0;88.6;2.1;4;0.1;545.2;0.8;0.2
13510;Boigneville;1972/11/28;2.39043578;48.31996732;0.4;89.1;2.7;3.4;-3.8;626.4;0.5;0.2
13510;Boigneville;1972/11/29;2.39043578;48.31996732;0;97.2;4.4;3.4;0.5;167.3;0.2;0.3
13510;Boigneville;1972/11/30;2.39043578;48.31996732;1.1;94.7;4.1;7.2;1.1;62.5;0.2;0.4
