Id_point;Position X;Position Y;X_L2E;Y_L2E;X_L93;Y_L93;Longitude;Latitude;Altitude (m);
8201;50;57;460000;2073000; 508467.809 ; 6507806.151 ; 0.54075448 ; 45.64295112 ;187; 
8202;51;57;468000;2073000; 516460.182 ; 6507739.882 ; 0.64333851 ; 45.64454903 ;239; 
8203;52;57;476000;2073000; 524452.555 ; 6507673.566 ; 0.74592832 ; 45.64605303 ;292; 
8204;53;57;484000;2073000; 532444.928 ; 6507607.201 ; 0.84852355 ; 45.64746310 ;383; 
8205;54;57;492000;2073000; 540437.302 ; 6507540.788 ; 0.95112385 ; 45.64877924 ;378; 
8206;55;57;500000;2073000; 548429.677 ; 6507474.327 ; 1.05372888 ; 45.65000145 ;427; 
8207;56;57;508000;2073000; 556422.052 ; 6507407.817 ; 1.15633829 ; 45.65112971 ;383; 
8208;57;57;516000;2073000; 564414.428 ; 6507341.260 ; 1.25895172 ; 45.65216402 ;357; 
8209;58;57;524000;2073000; 572406.804 ; 6507274.655 ; 1.36156883 ; 45.65310437 ;357; 
8210;59;57;532000;2073000; 580399.180 ; 6507208.001 ; 1.46418927 ; 45.65395077 ;389; 
8211;60;57;540000;2073000; 588391.557 ; 6507141.299 ; 1.56681268 ; 45.65470319 ;471; 
8212;61;57;548000;2073000; 596383.933 ; 6507074.550 ; 1.66943872 ; 45.65536165 ;519; 
8213;62;57;556000;2073000; 604376.310 ; 6507007.752 ; 1.77206704 ; 45.65592614 ;624; 
8214;63;57;564000;2073000; 612368.687 ; 6506940.906 ; 1.87469729 ; 45.65639666 ;685; 
8215;64;57;572000;2073000; 620361.063 ; 6506874.012 ; 1.97732912 ; 45.65677319 ;783; 
8216;65;57;580000;2073000; 628353.440 ; 6506807.070 ; 2.07996218 ; 45.65705575 ;864; 
8217;66;57;588000;2073000; 636345.816 ; 6506740.079 ; 2.18259611 ; 45.65724432 ;753; 
8218;67;57;596000;2073000; 644338.193 ; 6506673.041 ; 2.28523057 ; 45.65733892 ;755; 
8219;68;57;604000;2073000; 652330.568 ; 6506605.954 ; 2.38786521 ; 45.65733953 ;796; 
8220;69;57;612000;2073000; 660322.944 ; 6506538.820 ; 2.49049968 ; 45.65724616 ;731; 
8221;70;57;620000;2073000; 668315.319 ; 6506471.637 ; 2.59313363 ; 45.65705881 ;817; 
8222;71;57;628000;2073000; 676307.694 ; 6506404.406 ; 2.69576671 ; 45.65677748 ;936; 
8223;72;57;636000;2073000; 684300.068 ; 6506337.127 ; 2.79839856 ; 45.65640216 ;1069; 
8224;73;57;644000;2073000; 692292.441 ; 6506269.800 ; 2.90102884 ; 45.65593287 ;1062; 
8225;74;57;652000;2073000; 700284.814 ; 6506202.425 ; 3.00365720 ; 45.65536961 ;877; 
8226;75;57;660000;2073000; 708277.186 ; 6506135.002 ; 3.10628329 ; 45.65471237 ;554; 
8227;76;57;668000;2073000; 716269.558 ; 6506067.531 ; 3.20890676 ; 45.65396117 ;437; 
8228;77;57;676000;2073000; 724261.928 ; 6506000.011 ; 3.31152726 ; 45.65311600 ;606; 
8229;78;57;684000;2073000; 732254.298 ; 6505932.444 ; 3.41414443 ; 45.65217687 ;601; 
8230;79;57;692000;2073000; 740246.666 ; 6505864.828 ; 3.51675794 ; 45.65114378 ;632; 
8231;80;57;700000;2073000; 748239.034 ; 6505797.164 ; 3.61936743 ; 45.65001674 ;676; 
8232;81;57;708000;2073000; 756231.400 ; 6505729.452 ; 3.72197254 ; 45.64879576 ;770; 
8233;82;57;716000;2073000; 764223.765 ; 6505661.692 ; 3.82457294 ; 45.64748084 ;1323; 
8234;83;57;724000;2073000; 772216.129 ; 6505593.884 ; 3.92716827 ; 45.64607199 ;1010; 
8235;84;57;732000;2073000; 780208.492 ; 6505526.028 ; 4.02975818 ; 45.64456922 ;523; 
8236;85;57;740000;2073000; 788200.853 ; 6505458.124 ; 4.13234232 ; 45.64297253 ;365; 
8237;86;57;748000;2073000; 796193.213 ; 6505390.172 ; 4.23492035 ; 45.64128193 ;352; 
8238;87;57;756000;2073000; 804185.571 ; 6505322.171 ; 4.33749192 ; 45.63949743 ;503; 
8239;88;57;764000;2073000; 812177.928 ; 6505254.123 ; 4.44005667 ; 45.63761904 ;603; 
8240;89;57;772000;2073000; 820170.283 ; 6505186.027 ; 4.54261426 ; 45.63564677 ;713; 
8241;90;57;780000;2073000; 828162.637 ; 6505117.882 ; 4.64516434 ; 45.63358063 ;489; 
8242;91;57;788000;2073000; 836154.988 ; 6505049.689 ; 4.74770656 ; 45.63142063 ;262; 
8243;92;57;796000;2073000; 844147.338 ; 6504981.449 ; 4.85024057 ; 45.62916678 ;216; 
8244;93;57;804000;2073000; 852139.686 ; 6504913.160 ; 4.95276603 ; 45.62681910 ;260; 
8245;94;57;812000;2073000; 860132.032 ; 6504844.823 ; 5.05528259 ; 45.62437759 ;304; 
8246;95;57;820000;2073000; 868124.376 ; 6504776.439 ; 5.15778989 ; 45.62184227 ;271; 
8247;96;57;828000;2073000; 876116.718 ; 6504708.006 ; 5.26028760 ; 45.61921315 ;253; 
8248;97;57;836000;2073000; 884109.058 ; 6504639.525 ; 5.36277537 ; 45.61649024 ;350; 
8249;98;57;844000;2073000; 892101.396 ; 6504570.996 ; 5.46525284 ; 45.61367356 ;366; 
8250;99;57;852000;2073000; 900093.731 ; 6504502.419 ; 5.56771968 ; 45.61076312 ;262; 
8251;100;57;860000;2073000; 908086.064 ; 6504433.794 ; 5.67017553 ; 45.60775895 ;377; 
8252;101;57;868000;2073000; 916078.395 ; 6504365.121 ; 5.77262004 ; 45.60466104 ;667; 
8253;102;57;876000;2073000; 924070.723 ; 6504296.401 ; 5.87505289 ; 45.60146943 ;397; 
8254;103;57;884000;2073000; 932063.049 ; 6504227.632 ; 5.97747370 ; 45.59818412 ;727; 
8255;104;57;892000;2073000; 940055.372 ; 6504158.815 ; 6.07988215 ; 45.59480513 ;1137; 
8256;105;57;900000;2073000; 948047.693 ; 6504089.950 ; 6.18227788 ; 45.59133248 ;873; 
8257;106;57;908000;2073000; 956040.011 ; 6504021.037 ; 6.28466056 ; 45.58776619 ;564; 
8258;107;57;916000;2073000; 964032.326 ; 6503952.076 ; 6.38702983 ; 45.58410628 ;1476; 
8259;108;57;924000;2073000; 972024.638 ; 6503883.067 ; 6.48938535 ; 45.58035276 ;1312; 
8260;109;57;932000;2073000; 980016.947 ; 6503814.011 ; 6.59172677 ; 45.57650566 ;1813; 
8261;110;57;940000;2073000; 988009.254 ; 6503744.906 ; 6.69405376 ; 45.57256499 ;1282; 
8262;111;57;948000;2073000; 996001.557 ; 6503675.753 ; 6.79636597 ; 45.56853078 ;1844; 
8263;112;57;956000;2073000; 1003993.858 ; 6503606.553 ; 6.89866305 ; 45.56440304 ;2066; 
8264;113;57;964000;2073000; 1011986.155 ; 6503537.304 ; 7.00094467 ; 45.56018179 ;2638; 
8327;33;58;324000;2081000; 372663.081 ; 6516917.737 ; -1.20657441 ; 45.67332642 ;3; 
8328;34;58;332000;2081000; 380655.479 ; 6516852.287 ; -1.10400839 ; 45.67652346 ;14; 
8329;35;58;340000;2081000; 388647.879 ; 6516786.789 ; -1.00143064 ; 45.67962666 ;13; 
8330;36;58;348000;2081000; 396640.281 ; 6516721.243 ; -0.89884151 ; 45.68263602 ;13; 
8331;37;58;356000;2081000; 404632.685 ; 6516655.649 ; -0.79624134 ; 45.68555151 ;35; 
8332;38;58;364000;2081000; 412625.090 ; 6516590.007 ; -0.69363049 ; 45.68837312 ;43; 
8333;39;58;372000;2081000; 420617.496 ; 6516524.317 ; -0.59100929 ; 45.69110084 ;17; 
8334;40;58;380000;2081000; 428609.904 ; 6516458.578 ; -0.48837811 ; 45.69373464 ;27; 
8335;41;58;388000;2081000; 436602.314 ; 6516392.792 ; -0.38573729 ; 45.69627453 ;34; 
8336;42;58;396000;2081000; 444594.725 ; 6516326.957 ; -0.28308717 ; 45.69872048 ;25; 
8337;43;58;404000;2081000; 452587.137 ; 6516261.074 ; -0.18042811 ; 45.70107248 ;31; 
8338;44;58;412000;2081000; 460579.551 ; 6516195.143 ; -0.07776045 ; 45.70333052 ;67; 
8339;45;58;420000;2081000; 468571.965 ; 6516129.164 ; 0.02491545 ; 45.70549459 ;89; 
8340;46;58;428000;2081000; 476564.381 ; 6516063.137 ; 0.12759924 ; 45.70756468 ;60; 
8341;47;58;436000;2081000; 484556.798 ; 6515997.062 ; 0.23029059 ; 45.70954077 ;106; 
8342;48;58;444000;2081000; 492549.215 ; 6515930.938 ; 0.33298913 ; 45.71142286 ;113; 
8343;49;58;452000;2081000; 500541.634 ; 6515864.767 ; 0.43569451 ; 45.71321094 ;148; 
8344;50;58;460000;2081000; 508534.054 ; 6515798.547 ; 0.53840640 ; 45.71490499 ;245; 
8345;51;58;468000;2081000; 516526.474 ; 6515732.279 ; 0.64112443 ; 45.71650501 ;237; 
8346;52;58;476000;2081000; 524518.895 ; 6515665.963 ; 0.74384825 ; 45.71801099 ;289; 
8347;53;58;484000;2081000; 532511.317 ; 6515599.598 ; 0.84657752 ; 45.71942292 ;326; 
8348;54;58;492000;2081000; 540503.739 ; 6515533.186 ; 0.94931189 ; 45.72074080 ;325; 
8349;55;58;500000;2081000; 548496.162 ; 6515466.725 ; 1.05205100 ; 45.72196462 ;344; 
8350;56;58;508000;2081000; 556488.585 ; 6515400.217 ; 1.15479450 ; 45.72309437 ;312; 
8351;57;58;516000;2081000; 564481.009 ; 6515333.660 ; 1.25754205 ; 45.72413004 ;337; 
8352;58;58;524000;2081000; 572473.433 ; 6515267.055 ; 1.36029328 ; 45.72507163 ;309; 
8353;59;58;532000;2081000; 580465.858 ; 6515200.401 ; 1.46304786 ; 45.72591914 ;384; 
8354;60;58;540000;2081000; 588458.282 ; 6515133.700 ; 1.56580543 ; 45.72667257 ;410; 
8355;61;58;548000;2081000; 596450.707 ; 6515066.950 ; 1.66856563 ; 45.72733190 ;468; 
8356;62;58;556000;2081000; 604443.132 ; 6515000.153 ; 1.77132813 ; 45.72789713 ;548; 
8357;63;58;564000;2081000; 612435.557 ; 6514933.307 ; 1.87409256 ; 45.72836826 ;616; 
8358;64;58;572000;2081000; 620427.981 ; 6514866.412 ; 1.97685857 ; 45.72874530 ;754; 
8359;65;58;580000;2081000; 628420.406 ; 6514799.470 ; 2.07962581 ; 45.72902823 ;849; 
8360;66;58;588000;2081000; 636412.831 ; 6514732.480 ; 2.18239394 ; 45.72921705 ;802; 
8361;67;58;596000;2081000; 644405.255 ; 6514665.441 ; 2.28516260 ; 45.72931177 ;826; 
8362;68;58;604000;2081000; 652397.679 ; 6514598.354 ; 2.38793144 ; 45.72931239 ;790; 
8363;69;58;612000;2081000; 660390.103 ; 6514531.219 ; 2.49070010 ; 45.72921889 ;746; 
8364;70;58;620000;2081000; 668382.526 ; 6514464.036 ; 2.59346824 ; 45.72903130 ;778; 
8365;71;58;628000;2081000; 676374.949 ; 6514396.805 ; 2.69623551 ; 45.72874959 ;930; 
8366;72;58;636000;2081000; 684367.371 ; 6514329.525 ; 2.79900155 ; 45.72837379 ;834; 
8367;73;58;644000;2081000; 692359.793 ; 6514262.197 ; 2.90176601 ; 45.72790388 ;908; 
8368;74;58;652000;2081000; 700352.214 ; 6514194.822 ; 3.00452854 ; 45.72733987 ;893; 
8369;75;58;660000;2081000; 708344.634 ; 6514127.397 ; 3.10728880 ; 45.72668177 ;503; 
8370;76;58;668000;2081000; 716337.054 ; 6514059.925 ; 3.21004642 ; 45.72592957 ;385; 
8371;77;58;676000;2081000; 724329.472 ; 6513992.405 ; 3.31280106 ; 45.72508329 ;412; 
8372;78;58;684000;2081000; 732321.890 ; 6513924.836 ; 3.41555236 ; 45.72414292 ;483; 
8373;79;58;692000;2081000; 740314.306 ; 6513857.220 ; 3.51829998 ; 45.72310847 ;460; 
8374;80;58;700000;2081000; 748306.722 ; 6513789.555 ; 3.62104356 ; 45.72197995 ;551; 
8375;81;58;708000;2081000; 756299.137 ; 6513721.842 ; 3.72378276 ; 45.72075736 ;968; 
8376;82;58;716000;2081000; 764291.550 ; 6513654.081 ; 3.82651722 ; 45.71944071 ;1107; 
8377;83;58;724000;2081000; 772283.962 ; 6513586.271 ; 3.92924659 ; 45.71803000 ;741; 
8378;84;58;732000;2081000; 780276.373 ; 6513518.414 ; 4.03197052 ; 45.71652525 ;455; 
8379;85;58;740000;2081000; 788268.782 ; 6513450.508 ; 4.13468866 ; 45.71492645 ;355; 
8380;86;58;748000;2081000; 796261.190 ; 6513382.555 ; 4.23740067 ; 45.71323362 ;347; 
8381;87;58;756000;2081000; 804253.596 ; 6513314.553 ; 4.34010618 ; 45.71144677 ;505; 
8382;88;58;764000;2081000; 812246.001 ; 6513246.503 ; 4.44280485 ; 45.70956591 ;565; 
8383;89;58;772000;2081000; 820238.405 ; 6513178.405 ; 4.54549634 ; 45.70759104 ;673; 
8384;90;58;780000;2081000; 828230.806 ; 6513110.259 ; 4.64818028 ; 45.70552218 ;452; 
8385;91;58;788000;2081000; 836223.206 ; 6513042.064 ; 4.75085633 ; 45.70335933 ;270; 
8386;92;58;796000;2081000; 844215.604 ; 6512973.822 ; 4.85352415 ; 45.70110251 ;189; 
8387;93;58;804000;2081000; 852208.000 ; 6512905.531 ; 4.95618338 ; 45.69875173 ;215; 
8388;94;58;812000;2081000; 860200.394 ; 6512837.192 ; 5.05883367 ; 45.69630701 ;248; 
8389;95;58;820000;2081000; 868192.786 ; 6512768.806 ; 5.16147467 ; 45.69376834 ;235; 
8390;96;58;828000;2081000; 876185.176 ; 6512700.371 ; 5.26410604 ; 45.69113576 ;318; 
8391;97;58;836000;2081000; 884177.564 ; 6512631.888 ; 5.36672743 ; 45.68840926 ;271; 
8392;98;58;844000;2081000; 892169.950 ; 6512563.357 ; 5.46933848 ; 45.68558887 ;238; 
8393;99;58;852000;2081000; 900162.333 ; 6512494.777 ; 5.57193885 ; 45.68267460 ;265; 
8394;100;58;860000;2081000; 908154.715 ; 6512426.150 ; 5.67452820 ; 45.67966647 ;356; 
8395;101;58;868000;2081000; 916147.093 ; 6512357.475 ; 5.77710617 ; 45.67656448 ;510; 
8396;102;58;876000;2081000; 924139.470 ; 6512288.751 ; 5.87967241 ; 45.67336866 ;375; 
8397;103;58;884000;2081000; 932131.843 ; 6512219.980 ; 5.98222659 ; 45.67007903 ;1061; 
8398;104;58;892000;2081000; 940124.215 ; 6512151.160 ; 6.08476834 ; 45.66669559 ;1120; 
8399;105;58;900000;2081000; 948116.583 ; 6512082.293 ; 6.18729734 ; 45.66321837 ;1223; 
8400;106;58;908000;2081000; 956108.949 ; 6512013.377 ; 6.28981322 ; 45.65964738 ;1030; 
8401;107;58;916000;2081000; 964101.312 ; 6511944.414 ; 6.39231564 ; 45.65598265 ;639; 
8402;108;58;924000;2081000; 972093.672 ; 6511875.402 ; 6.49480427 ; 45.65222419 ;1624; 
8403;109;58;932000;2081000; 980086.030 ; 6511806.342 ; 6.59727874 ; 45.64837202 ;1924; 
8404;110;58;940000;2081000; 988078.384 ; 6511737.235 ; 6.69973872 ; 45.64442616 ;2170; 
8405;111;58;948000;2081000; 996070.735 ; 6511668.079 ; 6.80218386 ; 45.64038664 ;1504; 
8406;112;58;956000;2081000; 1004063.084 ; 6511598.875 ; 6.90461382 ; 45.63625347 ;2137; 
8407;113;58;964000;2081000; 1012055.429 ; 6511529.624 ; 7.00702825 ; 45.63202667 ;2631; 
8470;33;59;324000;2089000; 372728.506 ; 6524910.158 ; -1.21120774 ; 45.74522620 ;13; 
8471;34;59;332000;2089000; 380720.952 ; 6524844.710 ; -1.10850797 ; 45.74842745 ;8; 
8472;35;59;340000;2089000; 388713.400 ; 6524779.214 ; -1.00579643 ; 45.75153475 ;4; 
8473;36;59;348000;2089000; 396705.850 ; 6524713.670 ; -0.90307345 ; 45.75454807 ;26; 
8474;37;59;356000;2089000; 404698.302 ; 6524648.077 ; -0.80033940 ; 45.75746740 ;31; 
8475;38;59;364000;2089000; 412690.755 ; 6524582.437 ; -0.69759462 ; 45.76029273 ;50; 
8476;39;59;372000;2089000; 420683.210 ; 6524516.748 ; -0.59483946 ; 45.76302405 ;44; 
8477;40;59;380000;2089000; 428675.666 ; 6524451.011 ; -0.49207427 ; 45.76566132 ;73; 
8478;41;59;388000;2089000; 436668.124 ; 6524385.226 ; -0.38929940 ; 45.76820456 ;40; 
8479;42;59;396000;2089000; 444660.583 ; 6524319.393 ; -0.28651520 ; 45.77065373 ;20; 
8480;43;59;404000;2089000; 452653.043 ; 6524253.511 ; -0.18372203 ; 45.77300884 ;53; 
8481;44;59;412000;2089000; 460645.505 ; 6524187.581 ; -0.08092022 ; 45.77526985 ;127; 
8482;45;59;420000;2089000; 468637.968 ; 6524121.603 ; 0.02188986 ; 45.77743678 ;92; 
8483;46;59;428000;2089000; 476630.432 ; 6524055.577 ; 0.12470787 ; 45.77950960 ;74; 
8484;47;59;436000;2089000; 484622.897 ; 6523989.503 ; 0.22753346 ; 45.78148829 ;114; 
8485;48;59;444000;2089000; 492615.363 ; 6523923.380 ; 0.33036627 ; 45.78337287 ;98; 
8486;49;59;452000;2089000; 500607.829 ; 6523857.210 ; 0.43320596 ; 45.78516330 ;133; 
8487;50;59;460000;2089000; 508600.297 ; 6523790.991 ; 0.53605217 ; 45.78685959 ;236; 
8488;51;59;468000;2089000; 516592.766 ; 6523724.723 ; 0.63890454 ; 45.78846172 ;260; 
8489;52;59;476000;2089000; 524585.235 ; 6523658.408 ; 0.74176274 ; 45.78996969 ;259; 
8490;53;59;484000;2089000; 532577.705 ; 6523592.044 ; 0.84462640 ; 45.79138348 ;261; 
8491;54;59;492000;2089000; 540570.175 ; 6523525.633 ; 0.94749518 ; 45.79270310 ;288; 
8492;55;59;500000;2089000; 548562.646 ; 6523459.172 ; 1.05036872 ; 45.79392853 ;332; 
8493;56;59;508000;2089000; 556555.118 ; 6523392.664 ; 1.15324667 ; 45.79505977 ;264; 
8494;57;59;516000;2089000; 564547.590 ; 6523326.108 ; 1.25612868 ; 45.79609681 ;291; 
8495;58;59;524000;2089000; 572540.062 ; 6523259.503 ; 1.35901440 ; 45.79703965 ;359; 
8496;59;59;532000;2089000; 580532.535 ; 6523192.850 ; 1.46190347 ; 45.79788828 ;385; 
8497;60;59;540000;2089000; 588525.008 ; 6523126.149 ; 1.56479554 ; 45.79864269 ;365; 
8498;61;59;548000;2089000; 596517.481 ; 6523059.399 ; 1.66769026 ; 45.79930289 ;433; 
8499;62;59;556000;2089000; 604509.954 ; 6522992.601 ; 1.77058727 ; 45.79986887 ;526; 
8500;63;59;564000;2089000; 612502.427 ; 6522925.755 ; 1.87348623 ; 45.80034063 ;680; 
8501;64;59;572000;2089000; 620494.900 ; 6522858.861 ; 1.97638678 ; 45.80071816 ;746; 
8502;65;59;580000;2089000; 628487.373 ; 6522791.919 ; 2.07928857 ; 45.80100146 ;783; 
8503;66;59;588000;2089000; 636479.845 ; 6522724.928 ; 2.18219124 ; 45.80119054 ;739; 
8504;67;59;596000;2089000; 644472.318 ; 6522657.889 ; 2.28509445 ; 45.80128538 ;732; 
8505;68;59;604000;2089000; 652464.790 ; 6522590.802 ; 2.38799783 ; 45.80128600 ;761; 
8506;69;59;612000;2089000; 660457.262 ; 6522523.667 ; 2.49090105 ; 45.80119238 ;754; 
8507;70;59;620000;2089000; 668449.734 ; 6522456.483 ; 2.59380373 ; 45.80100454 ;715; 
8508;71;59;628000;2089000; 676442.205 ; 6522389.251 ; 2.69670554 ; 45.80072247 ;804; 
8509;72;59;636000;2089000; 684434.675 ; 6522321.971 ; 2.79960612 ; 45.80034616 ;806; 
8510;73;59;644000;2089000; 692427.145 ; 6522254.643 ; 2.90250511 ; 45.79987564 ;863; 
8511;74;59;652000;2089000; 700419.614 ; 6522187.266 ; 3.00540217 ; 45.79931089 ;840; 
8512;75;59;660000;2089000; 708412.083 ; 6522119.841 ; 3.10829693 ; 45.79865192 ;381; 
8513;76;59;668000;2089000; 716404.550 ; 6522052.368 ; 3.21118906 ; 45.79789873 ;338; 
8514;77;59;676000;2089000; 724397.017 ; 6521984.847 ; 3.31407819 ; 45.79705133 ;334; 
8515;78;59;684000;2089000; 732389.483 ; 6521917.278 ; 3.41696397 ; 45.79610972 ;366; 
8516;79;59;692000;2089000; 740381.948 ; 6521849.660 ; 3.51984605 ; 45.79507391 ;364; 
8517;80;59;700000;2089000; 748374.412 ; 6521781.994 ; 3.62272408 ; 45.79394390 ;654; 
8518;81;59;708000;2089000; 756366.874 ; 6521714.280 ; 3.72559771 ; 45.79271970 ;961; 
8519;82;59;716000;2089000; 764359.336 ; 6521646.517 ; 3.82846658 ; 45.79140131 ;770; 
8520;83;59;724000;2089000; 772351.796 ; 6521578.707 ; 3.93133035 ; 45.78998875 ;603; 
8521;84;59;732000;2089000; 780344.255 ; 6521510.848 ; 4.03418865 ; 45.78848201 ;406; 
8522;85;59;740000;2089000; 788336.712 ; 6521442.941 ; 4.13704114 ; 45.78688110 ;354; 
8523;86;59;748000;2089000; 796329.169 ; 6521374.986 ; 4.23988747 ; 45.78518604 ;392; 
8524;87;59;756000;2089000; 804321.623 ; 6521306.982 ; 4.34272728 ; 45.78339684 ;570; 
8525;88;59;764000;2089000; 812314.076 ; 6521238.931 ; 4.44556023 ; 45.78151349 ;646; 
8526;89;59;772000;2089000; 820306.528 ; 6521170.831 ; 4.54838596 ; 45.77953602 ;444; 
8527;90;59;780000;2089000; 828298.977 ; 6521102.683 ; 4.65120411 ; 45.77746443 ;443; 
8528;91;59;788000;2089000; 836291.425 ; 6521034.487 ; 4.75401435 ; 45.77529874 ;269; 
8529;92;59;796000;2089000; 844283.871 ; 6520966.243 ; 4.85681632 ; 45.77303894 ;197; 
8530;93;59;804000;2089000; 852276.316 ; 6520897.950 ; 4.95960966 ; 45.77068507 ;192; 
8531;94;59;812000;2089000; 860268.758 ; 6520829.609 ; 5.06239404 ; 45.76823712 ;213; 
8532;95;59;820000;2089000; 868261.198 ; 6520761.221 ; 5.16516908 ; 45.76569511 ;216; 
8533;96;59;828000;2089000; 876253.636 ; 6520692.784 ; 5.26793446 ; 45.76305905 ;281; 
8534;97;59;836000;2089000; 884246.072 ; 6520624.298 ; 5.37068981 ; 45.76032897 ;309; 
8535;98;59;844000;2089000; 892238.506 ; 6520555.765 ; 5.47343480 ; 45.75750486 ;288; 
8536;99;59;852000;2089000; 900230.938 ; 6520487.184 ; 5.57616906 ; 45.75458675 ;572; 
8537;100;59;860000;2089000; 908223.367 ; 6520418.554 ; 5.67889224 ; 45.75157465 ;299; 
8538;101;59;868000;2089000; 916215.794 ; 6520349.876 ; 5.78160401 ; 45.74846858 ;406; 
8539;102;59;876000;2089000; 924208.218 ; 6520281.150 ; 5.88430401 ; 45.74526855 ;394; 
8540;103;59;884000;2089000; 932200.640 ; 6520212.376 ; 5.98699189 ; 45.74197458 ;608; 
8541;104;59;892000;2089000; 940193.059 ; 6520143.554 ; 6.08966730 ; 45.73858668 ;905; 
8542;105;59;900000;2089000; 948185.476 ; 6520074.684 ; 6.19232990 ; 45.73510488 ;1193; 
8543;106;59;908000;2089000; 956177.890 ; 6520005.766 ; 6.29497934 ; 45.73152920 ;925; 
8544;107;59;916000;2089000; 964170.301 ; 6519936.799 ; 6.39761527 ; 45.72785964 ;796; 
8545;108;59;924000;2089000; 972162.709 ; 6519867.785 ; 6.50023734 ; 45.72409623 ;1274; 
8546;109;59;932000;2089000; 980155.115 ; 6519798.722 ; 6.60284520 ; 45.72023899 ;1477; 
8547;110;59;940000;2089000; 988147.517 ; 6519729.611 ; 6.70543852 ; 45.71628793 ;2102; 
8548;111;59;948000;2089000; 996139.917 ; 6519660.453 ; 6.80801694 ; 45.71224309 ;2453; 
8549;112;59;956000;2089000; 1004132.313 ; 6519591.246 ; 6.91058011 ; 45.70810448 ;2157; 
8613;33;60;324000;2097000; 372793.929 ; 6532902.627 ; -1.21585320 ; 45.81712652 ;6; 
8614;34;60;332000;2097000; 380786.423 ; 6532837.181 ; -1.11301933 ; 45.82033199 ;5; 
8615;35;60;340000;2097000; 388778.920 ; 6532771.687 ; -1.01017364 ; 45.82344338 ;2; 
8616;36;60;348000;2097000; 396771.418 ; 6532706.144 ; -0.90731647 ; 45.82646068 ;21; 
8617;37;60;356000;2097000; 404763.918 ; 6532640.554 ; -0.80444819 ; 45.82938386 ;28; 
8618;38;60;364000;2097000; 412756.419 ; 6532574.915 ; -0.70156913 ; 45.83221291 ;26; 
8619;39;60;372000;2097000; 420748.922 ; 6532509.227 ; -0.59867965 ; 45.83494783 ;40; 
8620;40;60;380000;2097000; 428741.427 ; 6532443.492 ; -0.49578011 ; 45.83758858 ;53; 
8621;41;60;388000;2097000; 436733.932 ; 6532377.708 ; -0.39287084 ; 45.84013517 ;26; 
8622;42;60;396000;2097000; 444726.440 ; 6532311.876 ; -0.28995221 ; 45.84258757 ;41; 
8623;43;60;404000;2097000; 452718.948 ; 6532245.996 ; -0.18702457 ; 45.84494578 ;92; 
8624;44;60;412000;2097000; 460711.458 ; 6532180.067 ; -0.08408826 ; 45.84720978 ;105; 
8625;45;60;420000;2097000; 468703.969 ; 6532114.091 ; 0.01885635 ; 45.84937957 ;74; 
8626;46;60;428000;2097000; 476696.481 ; 6532048.066 ; 0.12180893 ; 45.85145512 ;87; 
8627;47;60;436000;2097000; 484688.995 ; 6531981.992 ; 0.22476911 ; 45.85343643 ;94; 
8628;48;60;444000;2097000; 492681.509 ; 6531915.871 ; 0.32773655 ; 45.85532348 ;107; 
8629;49;60;452000;2097000; 500674.024 ; 6531849.701 ; 0.43071088 ; 45.85711628 ;141; 
8630;50;60;460000;2097000; 508666.540 ; 6531783.483 ; 0.53369176 ; 45.85881480 ;182; 
8631;51;60;468000;2097000; 516659.057 ; 6531717.216 ; 0.63667884 ; 45.86041905 ;210; 
8632;52;60;476000;2097000; 524651.574 ; 6531650.902 ; 0.73967176 ; 45.86192900 ;199; 
8633;53;60;484000;2097000; 532644.092 ; 6531584.539 ; 0.84267017 ; 45.86334467 ;224; 
8634;54;60;492000;2097000; 540636.611 ; 6531518.127 ; 0.94567371 ; 45.86466602 ;246; 
8635;55;60;500000;2097000; 548629.130 ; 6531451.668 ; 1.04868203 ; 45.86589307 ;272; 
8636;56;60;508000;2097000; 556621.650 ; 6531385.160 ; 1.15169479 ; 45.86702580 ;341; 
8637;57;60;516000;2097000; 564614.170 ; 6531318.604 ; 1.25471161 ; 45.86806421 ;327; 
8638;58;60;524000;2097000; 572606.691 ; 6531251.999 ; 1.35773216 ; 45.86900830 ;308; 
8639;59;60;532000;2097000; 580599.212 ; 6531185.346 ; 1.46075607 ; 45.86985804 ;343; 
8640;60;60;540000;2097000; 588591.733 ; 6531118.645 ; 1.56378300 ; 45.87061346 ;426; 
8641;61;60;548000;2097000; 596584.254 ; 6531051.896 ; 1.66681259 ; 45.87127453 ;477; 
8642;62;60;556000;2097000; 604576.775 ; 6530985.098 ; 1.76984448 ; 45.87184126 ;533; 
8643;63;60;564000;2097000; 612569.297 ; 6530918.252 ; 1.87287832 ; 45.87231364 ;672; 
8644;64;60;572000;2097000; 620561.818 ; 6530851.358 ; 1.97591376 ; 45.87269167 ;651; 
8645;65;60;580000;2097000; 628554.339 ; 6530784.416 ; 2.07895044 ; 45.87297534 ;661; 
8646;66;60;588000;2097000; 636546.860 ; 6530717.425 ; 2.18198801 ; 45.87316467 ;621; 
8647;67;60;596000;2097000; 644539.381 ; 6530650.385 ; 2.28502612 ; 45.87325964 ;643; 
8648;68;60;604000;2097000; 652531.902 ; 6530583.298 ; 2.38806440 ; 45.87326026 ;725; 
8649;69;60;612000;2097000; 660524.422 ; 6530516.162 ; 2.49110252 ; 45.87316652 ;724; 
